genes	logFC	logCPM	F	PValue	FDR
15011	TBX2	0.720431547236312	4.06349421352269	4.42859330258194	0.0625648039683353	0.728020251464147
8710	MARC1	-0.370479159276954	4.84785138036583	3.51389527555145	0.0625742031691042	0.728020251464147
13683	SLC13A5	-0.231183390823397	5.95136865320136	3.51289920154857	0.0626110256865919	0.728020251464147
16122	TTC39A	0.585385489388661	4.23626336577887	4.23446164581377	0.0626213335025409	0.728020251464147
17182	ZNF177	0.564344969449799	4.25532154278225	3.62447480039311	0.0627438595891715	0.728882026016259
13169	SBDS	0.204908624879334	7.2279006653023	3.50815350958902	0.0627867830244017	0.728882026016259
7454	IQCC	0.328629245343946	5.0003635938268	3.60708485800887	0.0628216076421075	0.728882026016259
10318	NXT2	-0.361577464353737	4.89213175612674	3.50583685225974	0.0628727733904383	0.728987728394553
13397	SERINC5	0.324957398111379	5.28733137823748	3.50321071227263	0.0629704044174171	0.729631677922131
3300	CLASRP	-0.400510078704693	4.68137483663165	3.49599780482344	0.0632393959326216	0.7304888005698
13937	SLC47A2	0.375504736081472	5.46239703929198	3.49525723267958	0.0632670840328857	0.7304888005698
5409	FAM81A	-0.566278953481456	4.21209089419012	3.7820884308356	0.0633295338660259	0.7304888005698
12682	RIPK1	0.437841072145537	4.62886764435904	3.49207638856809	0.0633861560508714	0.7304888005698
15318	TKT	-0.200938266112283	8.89579553833492	3.49163919046341	0.0634025410022903	0.7304888005698
13622	SIPA1L1	0.278825926353523	5.71466761669468	3.48755704127648	0.0635557485241957	0.7304888005698
97	ABLIM2	-0.528478514937208	4.1838211579488	3.73350705887574	0.063672147970242	0.7304888005698
10441	OR2A5	-0.292219303553192	5.32259614495687	3.48370379184665	0.0637007306840026	0.7304888005698
12393	RB1	-0.366493488390192	4.89997923667858	3.48333210811241	0.0637147344439609	0.7304888005698
11129	PHLDA1	0.369566078842089	5.99687716565654	3.48069710768753	0.0638141072027333	0.7304888005698
426	ACOT9	0.234243839027708	6.04641877800266	3.4806134944086	0.0638172632070149	0.7304888005698
1477	ATF4	0.341815642588432	8.21726027712545	3.47658626311497	0.0639694711242773	0.7304888005698
16360	UFM1	0.208316134769301	6.39124786647614	3.47553051670308	0.0640094373239394	0.7304888005698
4615	DUSP18	0.268920083904579	5.57816830716199	3.47313302154455	0.0641002964337269	0.7304888005698
13201	SCD5	-0.22181685758294	6.3689534785932	3.47310632093981	0.0641013091015352	0.7304888005698
11412	PLSCR3	0.503293719517397	4.4030352416228	3.47266240441344	0.0641181479466139	0.7304888005698
4451	DNAJC30	0.482705403275527	4.57985056375228	3.47206835708352	0.0641406890710593	0.7304888005698
9091	MMP15	0.375920781392965	5.04542619367191	3.46786423216283	0.0643004585744437	0.7304888005698
2099	C18orf25	-0.31963186045973	4.92544682278972	3.56112571883355	0.0643193396489163	0.7304888005698
16349	UCKL1	0.324249930320555	5.23508617735254	3.4669005004813	0.0643371436256124	0.7304888005698
9959	NLRP12	-0.30393432765433	5.10049273483165	3.46591374170824	0.064374728562861	0.7304888005698
14916	TANGO2	0.23543266693839	5.97780607605271	3.46501392756203	0.0644090224459531	0.7304888005698
14484	SREK1IP1	0.204777325831857	6.19966626767532	3.46497082817829	0.0644106655511245	0.7304888005698
5172	EXTL2	-0.219566050941341	6.31874417212525	3.462159664912	0.0645179348345732	0.7304888005698
16177	TUBB6	0.284028295486845	5.58406815999544	3.46109028908561	0.0645587909084848	0.7304888005698
5744	FOSL2	0.443638227546161	5.26138255061803	3.46092924428613	0.0645649461238381	0.7304888005698
11336	PLD4	0.609790229047824	4.5425339763876	3.45873090216565	0.0646490311035429	0.7304888005698
15675	TNC	0.238828124459331	7.34053974895986	3.45861019511638	0.0646536514733392	0.7304888005698
16517	UTP14C	0.235212354357453	5.88360398347335	3.45758888817972	0.0646927588314325	0.7304888005698
5689	FLNA	0.278394109861137	6.71667983615649	3.45370661691421	0.0648416493517316	0.7304888005698
11603	PPDPF	0.274931834680127	6.26582755656851	3.44952199006831	0.0650025489556416	0.7304888005698
5273	FAM156A	0.401343897315214	4.79216622436039	3.44864744838931	0.0650362295179259	0.7304888005698
6057	GCNT4	0.237252203690161	6.13655584572177	3.44369737119466	0.0652272227069931	0.7304888005698
1859	BMP7	0.289494915887605	5.49275227240315	3.44354707204496	0.065233031273025	0.7304888005698
7188	IFI27L1	0.246376676154174	6.24008961733584	3.43624873584992	0.0655157593933675	0.7304888005698
7378	ING1	0.294789008042249	5.23581795592246	3.43454492369191	0.0655819527494849	0.7304888005698
7030	HRH1	0.571654033699488	4.79500586051697	3.42791728753244	0.0658401234891821	0.7304888005698
4171	DDX17	-0.172811120194364	7.40026142115702	3.42772567875505	0.0658476036216709	0.7304888005698
13933	SLC45A4	-0.54779395568282	4.09208644170904	3.75674088347542	0.0659796080838828	0.7304888005698
14542	SSH1	0.221623084313249	6.01250272021546	3.42287715084679	0.0660371883026604	0.7304888005698
14997	TBL1XR1	-0.203648398579137	6.69989208294435	3.42218793164825	0.0660641855173996	0.7304888005698
7168	IDH2	0.214786415333239	6.93518098993222	3.42146077656082	0.06609268160311	0.7304888005698
13203	SCFD2	-0.437169448333419	4.44810276611049	3.42060076405533	0.0661264012649593	0.7304888005698
4435	DNAJC13	-0.34989493927536	4.84439816516602	3.42019132669111	0.0661424611379698	0.7304888005698
6261	GNG2	0.372603928590952	4.98025579303859	3.41981356947807	0.0661572821091574	0.7304888005698
13538	SH3PXD2A	0.546049123977776	4.30329525729587	3.41948844161252	0.0661700410802567	0.7304888005698
16634	VPS50	0.284581505746651	5.31054612059118	3.44962951909853	0.0661961505524052	0.7304888005698
3964	CYB561D1	-0.351886779262915	4.76911063431163	3.41817823936096	0.0662214841429204	0.7304888005698
2204	C2orf15	-0.459934011564825	4.47121882206638	3.41809160441719	0.066224887248828	0.7304888005698
7426	INTS3	-0.196663274279949	6.1282903717345	3.41808545693634	0.0662251287350918	0.7304888005698
7521	ITGA1	0.40195807427611	4.76436065126065	3.41693601437908	0.0662702979929615	0.7304888005698
10566	ORMDL2	0.217527491513773	6.40965574943088	3.41670019114034	0.0662795691639266	0.7304888005698
17711	ZYX	0.355120823390232	5.83646159175206	3.41605692438179	0.0663048657056148	0.7304888005698
9008	MID1	0.298864859835104	5.35857828433027	3.41495021016311	0.0663484117300964	0.7304888005698
6721	HEBP1	0.372546468429246	4.81714953794374	3.41326455209328	0.0664147967750228	0.7304888005698
3754	CRMP1	0.405156384525258	4.89883124900157	3.41026760232452	0.0665330003392034	0.7304888005698
12762	RNF170	-0.259906557869678	5.44884988895326	3.40982657558292	0.0665504141359523	0.7304888005698
15785	TOR3A	-0.334634831215782	4.84226585169024	3.40833122537468	0.0666094941317026	0.7304888005698
129	AC005154.6	0.50911807979327	4.3651115368986	3.40824705419216	0.0666128213429075	0.7304888005698
17224	ZNF24	-0.1710036805351	6.67869689065779	3.4041286269147	0.0667758381372944	0.7304888005698
8420	LRRC57	-0.160198875014003	6.85670922481233	3.40411952791067	0.0667761987725548	0.7304888005698
1120	AP2B1	0.206092628039032	6.11406797831472	3.40318761624036	0.0668131458297486	0.7304888005698
2331	C9orf85	-0.234079087311777	5.67090207549979	3.40273431448123	0.0668311256358202	0.7304888005698
13850	SLC31A1	-0.210622568075211	6.24573136391904	3.40057255870029	0.0669169415242002	0.7304888005698
5911	GABARAP	0.180486189337895	9.37598414075272	3.39908917424522	0.0669758966312031	0.7304888005698
13608	SIGMAR1	-0.293806031317655	5.2393312340448	3.39908572534204	0.0669760337684335	0.7304888005698
9287	MRPS35	0.226072527558289	6.42101722440789	3.39870307721915	0.0669912507190721	0.7304888005698
16951	ZBTB11	-0.376847752678927	4.71014010593205	3.39869874260502	0.0669914231170954	0.7304888005698
1006	ANKRD20A3	0.390182785168305	5.29492106332237	3.39852960739926	0.0669981504043256	0.7304888005698
9226	MRPL2	0.300735717476844	5.18664312013591	3.39841317649965	0.0670027818215463	0.7304888005698
3152	CHCHD1	-0.188521500881519	7.31417408618081	3.39540197982897	0.0671226819555687	0.7304888005698
4378	DMGDH	-0.474602967611828	4.31273122767452	3.45482664298537	0.0671243733669652	0.7304888005698
4654	DYNLT3	0.350033611050506	5.12333817759013	3.39440535357755	0.0671624166669691	0.7304888005698
16040	TSHZ2	0.335833402664308	5.07498504675604	3.39400344381395	0.0671784476725816	0.7304888005698
16697	WBP11	0.212142066583657	5.90331099357491	3.39288558326312	0.0672230575668697	0.7304888005698
15641	TMOD1	-0.460832783242348	4.43199961620277	3.39169326344488	0.0672706740825804	0.7304888005698
2003	C10orf88	0.582849770799299	4.24236165626075	3.3904721209681	0.0673194793691248	0.7304888005698
11273	PKN3	0.694837550786292	4.0788544417597	4.43376515965759	0.067328248991498	0.7304888005698
11027	PEX12	-0.390749152289911	4.76412215583319	3.38661959355294	0.0674737034343382	0.7304888005698
11488	POGK	0.371102703856889	4.88017081392288	3.38574186589281	0.0675088938334846	0.7304888005698
444	ACSF3	-0.248190419774228	5.54221719882291	3.38540897067917	0.0675222456515094	0.7304888005698
10339	OCIAD2	0.405248925387791	5.07350720936704	3.38513744104862	0.0675331383175042	0.7304888005698
12432	RBM34	0.185088601465266	6.29203146578244	3.37664514960513	0.0678747731353159	0.7304888005698
5806	FRAT2	-0.576893039571379	4.11860740473821	3.83543865215768	0.0678884091215473	0.7304888005698
636	AEN	0.33471071836827	6.10648757847759	3.36793643906392	0.0682270516493302	0.7304888005698
6904	HM13	0.196911296896372	6.18043635788548	3.36708969906339	0.0682614084633945	0.7304888005698
7671	KCNC1	0.537128818104707	4.33094101143126	3.36667393593797	0.0682782850526622	0.7304888005698
15468	TMEM169	0.37408126863296	4.84254348489761	3.36525156465144	0.0683360557796184	0.7304888005698
11613	PPHLN1	-0.218341917541822	6.21970734693318	3.36287046334855	0.0684328841883405	0.7304888005698
2262	C5orf22	0.323241068092752	5.10821323467681	3.35888799009477	0.0685951641291343	0.7304888005698
11164	PID1	-0.516793363574844	4.19985816538377	3.37699665924	0.0686121530356089	0.7304888005698
12002	PSMD9	-0.16663808029071	6.69418766120622	3.3583282181291	0.0686180072911907	0.7304888005698
4450	DNAJC3	0.184854756047994	6.83165538106993	3.35809860250726	0.0686273798152728	0.7304888005698
14672	STOML1	-0.281559626427672	5.17743510245185	3.35790422767187	0.0686353149496751	0.7304888005698
9472	MYBBP1A	0.390435917939332	4.7387519699657	3.35736026768682	0.068657526769878	0.7304888005698
4940	ENHO	-0.26128325898175	6.25837877712887	3.35713839547674	0.0686665888288904	0.7304888005698
3588	COP1	0.38168551500028	4.79390910467536	3.35637234776075	0.068697886898806	0.7304888005698
7287	IL10	-0.47096411027157	4.30758972705841	3.35577958130045	0.0687221158621589	0.7304888005698
2801	CD226	-0.323681426421671	5.05989116082661	3.35416031613922	0.068788349357642	0.7304888005698
13542	SH3RF3	0.504835664424779	4.54695090356492	3.35331709022995	0.0688228674718261	0.7304888005698
8292	LMNTD1	-0.449825147316928	4.42369394157335	3.38243620943078	0.0688242399149121	0.7304888005698
4687	EBPL	-0.28301507597804	5.19855738908517	3.35303813107604	0.0688342909997145	0.7304888005698
9320	MSI1	0.20908322831617	7.05931543877949	3.35164251997509	0.0688914727745564	0.7304888005698
14740	SULT1A1	0.176769838622969	6.50799482639346	3.35126387159935	0.0689069958150627	0.7304888005698
6450	GPX8	0.273643524205543	5.72074702832427	3.34896847994858	0.0690011783912558	0.7304888005698
3731	CREBZF	-0.34164518838072	4.95774589409476	3.34763085205961	0.0690561269018245	0.7304888005698
2695	CCDC85C	0.258630772325526	5.60674808684592	3.34676306989432	0.0690917998537571	0.7304888005698
5861	FURIN	0.591564716694486	4.17457151457639	4.03154381795329	0.0691062905767925	0.7304888005698
10023	NOP2	0.30993961192077	5.22449933521228	3.34486168578539	0.0691700318905366	0.7304888005698
6699	HDAC7	0.387586469978117	4.82830852604066	3.34376345860644	0.0692152617847621	0.7304888005698
7459	IQCG	0.251886400400061	6.76565443753156	3.34367715823632	0.0692188173721669	0.7304888005698
9966	NLRX1	0.484854631721993	4.46301317466038	3.34354817553857	0.0692241318451697	0.7304888005698
4886	ELOVL1	0.374460734329935	5.09807616667001	3.3427644099042	0.069256434808957	0.7304888005698
5342	FAM210A	-0.239010502146666	5.47418161435694	3.34260786559193	0.0692628887455219	0.7304888005698
17472	ZNF616	0.368266507835257	4.83791981895983	3.34093933040901	0.0693317187112999	0.7304888005698
13813	SLC26A9	0.483213674244174	3.88758808841968	12.9275577767291	0.0694300863565526	0.7304888005698
1159	APLN	0.483361184474509	3.8876354552201	12.013714013399	0.0694300868828559	0.7304888005698
8036	KRT80	0.484464372922796	3.88781597322587	11.1909331181065	0.0694300872163894	0.7304888005698
7009	HPDL	0.485409572979968	3.88800161206736	11.7868044641592	0.0694300880816445	0.7304888005698
4012	CYP39A1	0.484140380139915	3.88781618949563	12.6702741882373	0.0694300881733661	0.7304888005698
10195	NSUN7	0.485156115565625	3.88799369352308	11.7387687468051	0.069430088795289	0.7304888005698
2767	CCR7	0.481051480614754	3.88736849479709	11.0427616250118	0.0694300888462464	0.7304888005698
12193	RAB17	0.485961894884079	3.88812478101043	10.9736407419198	0.0694300890535482	0.7304888005698
5928	GABRE	0.485189929729935	3.88800303061827	12.5127087943856	0.0694300892775399	0.7304888005698
13361	SEMA7A	0.485190807014674	3.88802738401096	12.4837430676954	0.0694300893690996	0.7304888005698
10353	ODF3L2	0.488723999248028	3.88861351748035	12.1579549655427	0.0694300904737461	0.7304888005698
13403	SERPINA5	0.488241664317145	3.88854522438064	12.1640107139574	0.0694300908239304	0.7304888005698
2314	C9orf129	0.489768834948599	3.88882110332547	11.2484632170081	0.0694300917934623	0.7304888005698
7679	KCNE1B	0.487579322315361	3.88848206123285	11.35191857837	0.0694300920962123	0.7304888005698
7206	IFNA14	0.490662024149959	3.88898392374505	11.160108223331	0.0694300922779005	0.7304888005698
7952	KLHL29	0.487623508793362	3.88846249269783	12.1229573872616	0.069430092313069	0.7304888005698
295	AC092073.1	0.492102711227205	3.88924208874291	11.7319030928083	0.0694300930089503	0.7304888005698
5737	FOLH1	0.49075331191634	3.88902841475617	11.8116410654306	0.0694300930742397	0.7304888005698
3216	CHRM2	0.488834798739207	3.88868498279279	11.9707542967963	0.0694300932111551	0.7304888005698
4936	ENDOU	0.491650147160772	3.88918056801375	11.0230976424422	0.0694300934824344	0.7304888005698
9327	MSMP	0.491568867719455	3.88916266992831	11.7322017732028	0.0694300936313777	0.7304888005698
6332	GP6	0.487893205632137	3.88856792345827	11.9763134654493	0.0694300937404576	0.7304888005698
7972	KLK15	0.493068714604352	3.88943243192247	11.5913577451799	0.0694300940513329	0.7304888005698
759	AKR1C4	0.489329707336827	3.88882970827489	11.1076860508816	0.0694300942766534	0.7304888005698
15569	TMEM30B	0.492003436996788	3.8892586728131	11.6449918004829	0.0694300943890891	0.7304888005698
945	AMY1B	0.493898321918392	3.88959270198777	10.8048481692228	0.0694300948737216	0.7304888005698
12012	PSORS1C1	0.492984834612228	3.88944113769544	10.8558802533426	0.0694300949031534	0.7304888005698
1088	AOC2	0.489519543678209	3.88885496917687	11.0197119154379	0.0694300968403724	0.7304888005698
1003	ANKRD2	0.493657204621915	3.88959831896298	10.658269534128	0.0694300985613028	0.7304888005698
17530	ZNF697	0.49491297895161	3.88984990306956	10.5171119191323	0.0694300993217405	0.7304888005698
1438	ASIP	0.496655489095899	3.89017026960178	10.9833165269385	0.0694301003133267	0.7304888005698
7310	IL18R1	0.492887329141976	3.88953091500092	10.5521006359698	0.0694301013381656	0.7304888005698
5795	FP565260.3	0.477386367856355	3.88684848488375	9.80745651760177	0.0694301176589366	0.7304888005698
469	ACTN2	0.716211548138686	4.11642722981262	3.33794478216555	0.0694554343346844	0.7304888005698
8625	MAN2B1	-0.298027017751229	5.25275843925962	3.33761857942921	0.0694689253435232	0.7304888005698
3381	CLMN	-0.351326867734392	4.75609518441529	3.33569206807851	0.0695486592425945	0.7304888005698
1937	BRSK2	-0.536053689592574	4.14592846902835	3.33366782256106	0.0696325446413411	0.7304888005698
2877	CDC42EP2	0.69998263672231	3.95833404945415	6.0311149126886	0.0697339822688458	0.7304888005698
12360	RASAL3	0.71425687240302	3.95959087431904	6.02864240127713	0.0697339854293359	0.7304888005698
11012	PENK	0.739081964894232	3.96289638344885	5.92076240835615	0.0697339963198887	0.7304888005698
7458	IQCF3	-0.63765592517342	3.99790785218685	5.91152192616965	0.0697682644418438	0.7304888005698
195	AC010547.4	-0.655689119225641	3.99703728030665	6.11213220370431	0.0697682698105082	0.7304888005698
14904	TAF9	-0.208998143690895	6.23706821204184	3.32914694596174	0.0698202861190764	0.7304888005698
8491	LTBP2	0.579092334209131	4.19426330981611	3.93723918680004	0.0698879186528329	0.7304888005698
2214	C2orf70	0.590057155404923	4.19807465994316	3.66818321086099	0.0698879193421934	0.7304888005698
2641	CCDC191	0.286071066443846	5.78904978746138	3.32741996844519	0.0698921477478207	0.7304888005698
7449	IPPK	0.588279505199278	4.15624161509549	3.32615350854309	0.0699448974625317	0.7304888005698
9979	NME9	0.536860064969243	4.32671109076793	3.32595996888178	0.0699529624310324	0.7304888005698
9116	MOAP1	0.351911836134801	5.04398120824454	3.32484967737309	0.0699992486762877	0.7304888005698
74	ABHD12B	-0.440746585675727	4.48728371345357	3.32424672175152	0.0700243987773193	0.7304888005698
9541	MYO9B	0.362615505026637	5.63374595707652	3.32387415698691	0.0700399438414104	0.7304888005698
6735	HELZ2	-0.404666013533751	4.80939014150465	3.3208001399501	0.0701683479367573	0.730798425161637
5798	FPGT	-0.35362368166838	4.80881447855804	3.32065627988826	0.070174363310897	0.730798425161637
8471	LSM14A	-0.240630380768869	5.69861887852615	3.32013630045154	0.0701961104127222	0.730798425161637
9241	MRPL37	0.279490795078604	6.34355044248455	3.31729844392987	0.0703149264954787	0.731595999923547
5917	GABPB1	-0.29434007401488	5.16435387063016	3.30853929206814	0.070683029567783	0.734790857635142
6120	GGT5	0.369886734864859	4.79462341617139	3.30797607369881	0.0707067699628139	0.734790857635142
6595	GUSB	0.297697186046742	5.31899759640314	3.30633106790551	0.0707761584826821	0.735071258920797
72	ABHD11	0.284313374968598	5.22169026655973	3.30272131471944	0.0709286807649254	0.736106695462192
2646	CCDC198	-0.441327273288574	4.47383940616089	3.30126983244238	0.0709901101249627	0.736106695462192
9007	MICU3	0.528664226491281	4.32361822759773	3.30095945268381	0.0710032534217598	0.736106695462192
16366	UGGT2	0.302223932972136	5.42091592806136	3.29817265827569	0.0711213805402648	0.736359393991858
16151	TTLL9	0.403798393936005	4.86890979852702	3.29754769815299	0.0711479006138538	0.736359393991858
13279	SDHC	0.212322556158443	8.76212446376401	3.29722134639237	0.0711617535430118	0.736359393991858
6229	GMNN	-0.297414594171795	5.54928630697701	3.29409276584014	0.071294703133327	0.736359393991858
6275	GNPDA1	0.215741165586511	7.05051773369085	3.29130632078604	0.0714133397587231	0.736359393991858
16702	WDCP	-0.413284525763753	4.46765034234477	3.29014555488991	0.0714628238920768	0.736359393991858
3763	CRTC1	-0.33600497151811	4.87887597622987	3.28534758588273	0.0716677579041381	0.736359393991858
649	AFMID	-0.170199673270852	7.03253026598101	3.28450836901945	0.0717036683519841	0.736359393991858
15302	TIMP3	0.235262855220831	7.35803239334307	3.28246727581351	0.0717910888555929	0.736359393991858
8084	LAMC2	-0.468893592890677	4.39804779142979	3.28197879622603	0.0718120276433966	0.736359393991858
16104	TTC22	0.503042986712105	4.42682363352096	3.27704763289171	0.0720237734079901	0.736359393991858
1214	ARAP2	-0.416286761236979	4.6150077648709	3.27414096367028	0.0721489030615024	0.736359393991858
10654	P4HB	0.197926712739536	7.40801118155123	3.2737972409388	0.0721637155779667	0.736359393991858
8113	LAT	-0.327436989862229	4.89985959362293	3.26852565027441	0.0723913041608883	0.736359393991858
1815	BICC1	0.178685054748999	6.29231179931978	3.26821528441221	0.0724047276667511	0.736359393991858
16138	TTK	0.55308075245738	4.22626960338485	3.26695102084846	0.0724594356470446	0.736359393991858
2760	CCNYL1	-0.349644697293541	4.7876889613866	3.2665819769279	0.0724754135725119	0.736359393991858
15030	TCEAL5	0.723334232613152	3.98793854835198	5.41031601422384	0.0725282117075084	0.736359393991858
13263	SDC2	0.298564004295007	5.82592726895259	3.26521346702237	0.0725346971268132	0.736359393991858
14497	SRP19	0.192918191508328	6.76255948435793	3.26498465753163	0.0725446142240619	0.736359393991858
17241	ZNF274	0.306483891902627	5.14964782753668	3.41772090361336	0.0725512345941896	0.736359393991858
205	AC011498.4	-0.469681549923901	4.30245292480465	3.32549611987208	0.0725637447195113	0.736359393991858
4189	DDX43	-0.617033913807815	4.04102606204203	4.41656521639599	0.0726404134112165	0.736359393991858
1224	ARFGAP1	-0.277605243599727	5.37194821654493	3.26128669194352	0.0727050956958534	0.736359393991858
10580	OSBPL9	0.299693335599173	5.41436432843679	3.2591221169519	0.0727992104995425	0.736359393991858
7771	KDELR1	0.227631509819376	6.12090526904462	3.25749163410892	0.0728701902723797	0.736359393991858
4645	DYNC1LI1	0.24900559355478	5.71381636742102	3.2551571354341	0.0729719483899791	0.736359393991858
1455	ASRGL1	-0.287124320316212	5.29290732585025	3.25384440334422	0.0730292364314174	0.736359393991858
17578	ZNF766	-0.177716415180126	6.49541159882159	3.25177036375619	0.0731198474215975	0.736359393991858
3006	CELSR1	0.33283395764706	5.21185632573184	3.25075750571184	0.0731641415582893	0.736359393991858
10595	OSTM1	-0.291154691903406	5.15811188795699	3.25013473851903	0.0731913907285822	0.736359393991858
6203	GLRX3	0.270828084275926	5.85311177918537	3.2479547132257	0.0732868642891767	0.736359393991858
1125	AP3D1	0.207038656967088	6.61768796888796	3.24752559349996	0.0733056733381356	0.736359393991858
15700	TNFRSF21	0.521948019088505	4.9566578874131	3.24656035619413	0.0733480004373482	0.736359393991858
11502	POLE3	-0.160376006437623	7.17234428649163	3.24655072981398	0.0733484227017564	0.736359393991858
16431	UQCC3	-0.216506953909803	5.8410177206352	3.24612864102242	0.0733669403569275	0.736359393991858
13569	SHISAL1	-0.535957400456293	4.21493576677882	3.40247620527141	0.0734628118161069	0.736359393991858
8477	LSM6	-0.200688811101396	6.54504173399697	3.24389338375963	0.0734650887952458	0.736359393991858
311	AC096887.1	-0.570720633973524	4.10908795775083	3.81139454388238	0.073514214664095	0.736359393991858
6587	GUCY1A1	0.675480687391872	4.05788965779048	4.31507822696781	0.0735715147073547	0.736359393991858
11885	PRR16	0.670834595410057	4.05304245362096	4.40824188106876	0.0735715164612123	0.736359393991858
9144	MORN2	0.216071453502073	7.72111794813909	3.24142254151674	0.0735737470571239	0.736359393991858
2876	CDC42EP1	0.302186172822727	5.35164550052999	3.24107712482048	0.0735889510317731	0.736359393991858
8053	KTN1	0.145287415120788	8.441070641295	3.23963666026215	0.073652391681658	0.736359393991858
7740	KCNQ3	-0.634191240157009	3.98640356671231	5.54762510401535	0.0737567574390194	0.736359393991858
3294	CKMT1B	-0.640387261059124	3.98441210641989	6.06288580354679	0.0737567675918461	0.736359393991858
4766	EFNB3	0.33381893251327	5.35851047391454	3.2366260883651	0.0737851740189372	0.736359393991858
8797	MCM10	0.478296288250544	4.84709547406007	3.23649171489942	0.0737911066489374	0.736359393991858
14580	ST6GALNAC1	0.670687532498787	3.92887716403543	8.14716687676902	0.0738021156323762	0.736359393991858
10502	OR52N5	0.681189790017607	3.93021081875538	8.12666102931512	0.0738021319316041	0.736359393991858
7417	INSM1	0.684367851383747	3.93051259845431	7.57517284624136	0.0738021459830038	0.736359393991858
6184	GLIPR1L1	0.689956021421547	3.92922021529528	7.36892435711455	0.0738021462010455	0.736359393991858
14985	TBC1D9	0.60409902161881	4.11908967677066	3.25621177746001	0.0738684447162269	0.736359393991858
12421	RBM19	-0.229310304872997	5.86788250635984	3.23382542365607	0.0739089311234195	0.736359393991858
8092	LAMTOR3	0.169284159293928	7.19615863230544	3.23236549038183	0.0739735324780869	0.736359393991858
6040	GCC1	-0.342760577420407	4.93183081622978	3.22989054190262	0.0740831875458371	0.736359393991858
12724	RNF103	0.313155018094141	5.18458179977281	3.22942260077362	0.0741039399312238	0.736359393991858
3139	CGGBP1	0.228400317590145	5.90930900241099	3.2279500901252	0.0741692843465183	0.736359393991858
8599	MAGI3	0.303838799696621	5.16518655708241	3.22643362290289	0.0742366446354361	0.736359393991858
4324	DIP2A	-0.18343937000796	6.10461032239695	3.22642516694978	0.0742370204280197	0.736359393991858
13495	SGK3	0.293734407590061	5.24727635952056	3.22483262436386	0.0743078316658715	0.736359393991858
5302	FAM178B	-0.520542021374964	4.19056694987301	3.40098311634589	0.0743681567350191	0.736359393991858
486	ACVR2B	0.15445167349637	6.78117553148254	3.22301433603698	0.0743887700053004	0.736359393991858
7149	IBTK	0.307553484168113	5.07755052040129	3.22047900698176	0.0745017858099324	0.736359393991858
5307	FAM182B	0.463355227783399	4.43889131342865	3.21967619921278	0.0745376108487961	0.736359393991858
8848	MED12L	0.385253630334393	4.85876931515296	3.21850455629153	0.0745899285422991	0.736359393991858
13726	SLC20A2	0.358812515439314	4.78741010534332	3.21586838655184	0.0747077876988216	0.736359393991858
870	ALDH9A1	-0.21880402252121	6.41608549429755	3.21553915576087	0.0747225212787333	0.736359393991858
15626	TMEM8A	0.347464040705846	5.18493103192458	3.21460583397567	0.0747643059705851	0.736359393991858
16519	UTP18	0.365921836061274	4.9187025140671	3.21021548780538	0.0749612011986288	0.736359393991858
3809	CSMD3	-0.357688529026029	4.84033732677798	3.20975296177537	0.0749819769471472	0.736359393991858
14659	STK38L	-0.34334073944772	4.92244494396354	3.20790050658349	0.0750652481217335	0.736359393991858
530	ADAMTS6	-0.457841932176112	4.38576319294849	3.20772140376999	0.0750733044261045	0.736359393991858
16262	UBALD2	-0.389865573295696	4.72706062451981	3.2054154597291	0.0751771128890899	0.736359393991858
3531	COL18A1	0.399963240898743	4.98620248423795	3.20384450361263	0.0752479229385491	0.736359393991858
5971	GALNT17	0.390083559347505	4.92655662922129	3.20267880234744	0.0753005130611662	0.736359393991858
10554	ORAI2	0.134353791057307	7.54895330828262	3.19981249610419	0.0754299947830308	0.736359393991858
1842	BLOC1S3	0.293029137444981	5.24596466554491	3.19766966732641	0.0755269520162432	0.736359393991858
11155	PI4KB	0.363733901976645	4.96029737897692	3.19659816643743	0.075575485217245	0.736359393991858
1811	BHLHE40	0.380667864360166	5.03383119055517	3.19439032780887	0.0756755950375635	0.736359393991858
5095	ESR2	0.446534585356062	4.4587981469138	3.19115722233126	0.0758224529904337	0.736359393991858
1008	ANKRD20A8P	0.537290908011433	4.46825649605311	3.19016580015264	0.0758675484390579	0.736359393991858
7370	IMPG2	0.585884234894452	4.1325923411859	4.21973713984575	0.0759754398181225	0.736359393991858
6118	GGT1	0.604349870517339	4.1349388892274	4.12747813027867	0.07597544172657	0.736359393991858
5226	FAM107A	0.219697217938873	6.09731279233447	3.18643849926092	0.0760373474355195	0.736359393991858
17306	ZNF385D	0.34960829100198	5.0726373962304	3.18635851985473	0.0760409954500081	0.736359393991858
640	AFAP1L2	-0.615266506778001	3.90712898313738	9.86248710978609	0.0760763968897101	0.736359393991858
6777	HHEX	-0.622885114260566	3.90689278164702	10.4675475265449	0.0760764033116126	0.736359393991858
7872	KIF26A	-0.621169308771882	3.90609960265445	9.97587911387443	0.0760764063109591	0.736359393991858
8773	MBOAT1	-0.623505519697351	3.90676217717362	10.1139911347471	0.0760764071478949	0.736359393991858
5091	ESM1	-0.627437305769936	3.90631867732469	10.915303085358	0.076076410570277	0.736359393991858
2405	CALD1	0.19266696893084	8.37506643399282	3.18206338272097	0.076237184028774	0.736359393991858
11840	PRNP	0.316232605935957	5.79456715894134	3.18167723250053	0.0762548490573065	0.736359393991858
