genes	logFC	logCPM	F	PValue	FDR
13150	SARDH	0.571507900994433	4.11684597673229	2.82426067895645	0.106496658371562	0.555703587038641
6433	GPRASP2	0.578536344805622	4.11306715121898	2.74765468265741	0.106496659592309	0.555703587038641
15648	TMPRSS11B	0.573047750717539	4.11914387236566	2.64084632132115	0.106496662367531	0.555703587038641
14222	SNX12	-0.306469268967756	4.86294182312301	2.62879153580997	0.106584358413567	0.555703587038641
4169	DDX10	-0.261204190966227	5.65647851718153	2.62871723823287	0.106589273570085	0.555703587038641
1339	ARMC1	-0.260539733744068	5.33760259259948	2.62834234445339	0.106614078491281	0.555703587038641
1055	ANLN	-0.444122535372401	4.48775647103911	2.62825058281454	0.106620150890224	0.555703587038641
2878	CDC42EP3	0.270743597027915	5.27467023221276	2.62340582398097	0.106941300235607	0.557060315574619
13094	S100A2	0.46747843559152	5.00468087601447	2.62313500939789	0.106959283523315	0.557060315574619
12579	RGP1	-0.366654618164199	4.56227895269481	2.62287422152473	0.106976604153036	0.557060315574619
16432	UQCR10	-0.202025744159872	9.80428861349294	2.62112813315068	0.107092653231683	0.557346387449256
11695	PPP2R1A	-0.173339206355908	6.51395218625575	2.62066701876386	0.107123323189767	0.557346387449256
7753	KCTD13	0.463036509631025	4.45006938327608	2.62060070846347	0.107127734464847	0.557346387449256
7401	INPP5A	-0.38369718904536	4.51355604307818	2.61911473545859	0.107226641125763	0.557694038314783
6453	GRAMD1C	0.51709613721197	4.34184310736208	2.61721196339494	0.107353437474915	0.558186494223444
8812	MCPH1	0.208223977976512	5.92154101710941	2.61664811534289	0.107391042850383	0.558215043907106
10956	PDIA6	-0.173779322851828	7.31518760779724	2.61468110139734	0.107522345305732	0.558730465203061
14019	SLCO1C1	0.618795319950279	4.04026239016797	3.08575445950038	0.107565009678346	0.5587851160278
2358	CABYR	0.421096302677819	4.5435110911698	2.61214933017327	0.107691607944213	0.559275628708192
7803	KHNYN	0.308269424003454	5.04825844763348	2.61141501316722	0.107740756139546	0.559292272627631
12426	RBM25	-0.158895179492148	7.53265938961574	2.61114005118778	0.107759165862958	0.559292272627631
3155	CHCHD3	-0.237009642096214	5.57023696908734	2.61065940217349	0.107791355453677	0.559292340446513
12413	RBM12	-0.365210721754999	4.56673900749762	2.60912537580482	0.107894162047234	0.559508167974543
3518	COG6	0.493693615190512	4.30788203143551	2.60907814039532	0.107897329366625	0.559508167974543
5992	GAP43	-0.35802168991377	8.9631215787631	2.60803342106655	0.107967408195651	0.559704589697824
3452	CNIH4	-0.185491789173294	7.17430715618583	2.60653482847172	0.108068020370477	0.560059132402989
676	AGO4	0.344313095095578	4.84945382184848	2.60562098826378	0.108129424481424	0.560114111435105
81	ABHD17A	-0.262489185550518	5.1222226197475	2.6054178896262	0.108143076629629	0.560114111435105
86	ABHD3	0.561772017091267	4.15951585715487	2.65450110479476	0.108252276013087	0.560198974397965
11315	PLCB1	0.389444020766256	4.64945736637002	2.60241786091852	0.10834495877231	0.560198974397965
1741	BCAT1	-0.269756842000142	6.2115543373663	2.60235867973458	0.108348945467755	0.560198974397965
5377	FAM3A	0.207545175690215	5.80156156759854	2.60233283517901	0.108350686517508	0.560198974397965
16438	UQCRH	-0.181171867326127	8.85962713601244	2.60168250241399	0.108394507163538	0.560198974397965
4703	ECSIT	-0.251345330796057	5.46012205764552	2.60161196197391	0.108399261490068	0.560198974397965
7424	INTS14	-0.253133977819052	5.35585994608709	2.60095022580174	0.108443872816207	0.560198974397965
5691	FLNC	0.67959194738786	4.75944329887596	2.60062661537757	0.108465696596977	0.560198974397965
15973	TRIT1	-0.330830627136913	4.87707063762454	2.60050900024706	0.108473629581608	0.560198974397965
15002	TBPL1	-0.298583981676485	5.0970830490653	2.60038864222816	0.10848174823516	0.560198974397965
15976	TRMT10A	0.419298035444642	4.56583177337118	2.59524093016754	0.108829613303569	0.561828434345897
9161	MPHOSPH10	-0.208649603095276	5.9324028969951	2.59408295041771	0.108908035680155	0.562066352788731
11475	PNRC1	0.220534658838659	6.65377431001456	2.59325021335914	0.108964470170155	0.562190685811114
16737	WDR48	0.223143709515647	5.62100903764359	2.5917554115425	0.109065853940542	0.562205634658546
11948	PSD3	-0.294238165885656	4.92269129854572	2.59102568692271	0.109115384876305	0.562205634658546
2591	CCDC13	0.405683743203122	5.12188041975075	2.59054192502375	0.109148234523836	0.562205634658546
2641	CCDC191	0.254838821523087	5.8118233047695	2.59018321092039	0.109172599923292	0.562205634658546
16451	USF1	-0.154742318024458	7.58527542651986	2.59016877495603	0.109173580601913	0.562205634658546
7643	KAT6B	0.255942212278429	5.33497154970424	2.60767776873199	0.109197062560495	0.562205634658546
10062	NPEPPS	0.166020076635639	6.81353523328508	2.58967279538105	0.109207279916018	0.562205634658546
2048	C12orf76	0.211055669496447	6.02459297818859	2.58918426922846	0.109240484067052	0.562205634658546
3744	CRIPT	0.154053113691813	7.35635867960875	2.5884374162933	0.109291267785355	0.562205634658546
5013	EPOP	-0.567437693163274	3.99940531676572	3.65576099267877	0.109323922086944	0.562205634658546
10296	NUTF2	-0.174689866104807	9.0229129373018	2.58778187567774	0.10933586408755	0.562205634658546
17675	ZSCAN16	-0.348369749125492	4.70215294253626	2.58749337510986	0.109355497110836	0.562205634658546
9548	MYOM3	0.398435833813148	4.58543041987684	2.58544685277342	0.109494879045301	0.562755762142347
10166	NRROS	-0.588061077644389	3.93549860946133	4.53749422536791	0.10953083427996	0.562774153548407
2623	CCDC170	0.28722626152268	5.85068719264123	2.58130444250551	0.109777607595112	0.563735478645304
11549	POMP	-0.167807143821653	8.83683894302209	2.5806801954231	0.109820283884825	0.563735478645304
12024	PTBP3	-0.376467846434336	4.65285236733397	2.57984965070561	0.109877092085162	0.563735478645304
8997	MIB2	0.32816395862222	4.97313752772554	2.57946718244456	0.109903263372468	0.563735478645304
12144	PXYLP1	0.332811035360666	5.0596164525454	2.57934291069677	0.109911768444368	0.563735478645304
4722	EEA1	0.33494742390699	6.04409564443851	2.57889727968331	0.109942273116122	0.563735478645304
5611	FGF11	-0.491497727597054	4.13213382082132	2.98321482463738	0.109944958727855	0.563735478645304
14880	TADA2B	0.329913758990956	4.83352357594894	2.57833857939484	0.109980530942059	0.563751574413114
9583	NAA50	-0.291048727305559	5.10982122967379	2.57707881293254	0.110066849437439	0.563760179084085
11536	POLR3D	0.287197818156246	5.1469515186863	2.5767837363245	0.110087078768969	0.563760179084085
12638	RHOQ	-0.220134966686453	5.74922799741747	2.5766314058489	0.110097523579847	0.563760179084085
14331	SPAG9	0.161099146044576	7.46825117507277	2.57642112231582	0.110111943849411	0.563760179084085
5376	FAM32A	-0.154588165788691	7.58833980282257	2.57549524981469	0.110175460786292	0.563861771323469
12614	RHBDF2	0.359009877870232	4.86932771836081	2.57447486076905	0.110245508795649	0.563861771323469
11187	PIGU	-0.227122120596965	6.33201157525211	2.57366668886545	0.110301023469683	0.563861771323469
5436	FAM98C	0.215526617948829	5.96631088167289	2.65946384724053	0.110314213822789	0.563861771323469
1729	BBS9	0.484493160980446	4.31299921223424	2.57334128507633	0.110323384743797	0.563861771323469
6581	GTPBP8	0.223635283144628	5.6680514040855	2.57279511484008	0.110360928058078	0.563861771323469
4586	DTHD1	0.51188318348923	4.55034077425627	2.57278850207774	0.110361382700912	0.563861771323469
7181	IER3IP1	-0.172026818918619	6.59730904311361	2.57216872593782	0.110404002969915	0.563861771323469
890	ALKBH1	0.477352916308049	4.36338311542766	2.5718817859904	0.110423741202686	0.563861771323469
10362	OGFR	0.342466534922216	4.79252499361818	2.57048299917129	0.110520017974361	0.564025262412471
2052	C14orf132	0.229278571276355	5.80336303352515	2.57047373293325	0.110520656068167	0.564025262412471
8591	MAGED4B	0.217837006216799	6.12751181329435	2.56987991298562	0.110561556348767	0.564068380526641
10870	PCK2	-0.529056227661374	5.89623285792896	2.56832826312283	0.11066850786966	0.564448357919725
15607	TMEM67	0.207544977902146	5.92192206014985	2.5675172109899	0.110724457384032	0.564449942429087
17255	ZNF286B	0.280926669203561	5.14019215467075	2.56701469425628	0.110759138661735	0.564449942429087
4057	DACT3	0.233243028972416	5.63451123025919	2.75230150384555	0.110788502521781	0.564449942429087
7609	JMY	0.29231373195974	5.29260628811714	2.56644151368141	0.110798711515824	0.564449942429087
1270	ARHGDIA	-0.260462153406414	5.72080320459051	2.56449754385066	0.110933041530431	0.56480900379419
16030	TSEN2	-0.235676753927594	5.40576885304041	2.56448106106578	0.110934181276801	0.56480900379419
15321	TLCD2	0.250690406402468	5.51824811195818	2.5634008328126	0.111008904865865	0.565023948573489
4713	EDEM2	-0.23110464916865	5.5391773170525	2.56238095979287	0.111079504658324	0.56521778394935
6943	HNRNPA2B1	-0.193789620481087	9.69175585270557	2.55814596781445	0.111373201157131	0.566205316114733
14697	STUB1	-0.24528960531161	5.59637984685021	2.55813756511428	0.111373784739165	0.566205316114733
279	AC078927.1	0.360863508492086	4.75174563040668	2.5571656766472	0.111441306953292	0.566205316114733
6226	GMFG	0.461778748069171	4.32738483721878	2.5568574571136	0.111462730068185	0.566205316114733
5401	FAM72A	-0.579547721531009	3.96712892199389	4.19262292488309	0.111502937775499	0.566205316114733
8688	MAPK13	0.325106628070899	4.85921569849723	2.72389942259409	0.111578177653127	0.566205316114733
12430	RBM3	-0.202130842762847	7.40406118800439	2.55463868490364	0.111617082941144	0.566205316114733
14337	SPARCL1	0.22045452657966	9.09631429599087	2.55442953681655	0.111631644923943	0.566205316114733
7948	KLHL24	0.241480406381592	5.77006038763899	2.55410538791592	0.111654218027657	0.566205316114733
14094	SMG5	-0.276683558903007	5.14346171816385	2.5537482539366	0.111679094009778	0.566205316114733
16092	TSTD3	-0.424273288899579	4.40473501013717	2.55231960172597	0.111778667532246	0.566205316114733
15730	TNNC2	0.625067149956077	3.89191072380578	5.10309208377958	0.111827069111248	0.566205316114733
8429	LRRC70	0.643680115699825	3.89055482643395	6.15083919975	0.111827334931876	0.566205316114733
10546	OR8J3	0.647943996501093	3.89055595247548	6.4666227555251	0.111827337340594	0.566205316114733
4129	DCST1	0.644716280350597	3.89033785596117	6.54570819564077	0.111827339554101	0.566205316114733
3349	CLEC2B	0.656857897006994	3.8936357214332	5.50886560353923	0.111827341228352	0.566205316114733
8458	LRRTM3	0.652932217744316	3.89040736437873	6.48930902862745	0.111827341515469	0.566205316114733
6919	HMGCR	-0.253449497251161	5.54466266664083	2.55019491402823	0.111926935169172	0.566544550701963
14422	SPNS2	0.596480428733045	4.06031300091272	3.58959739859813	0.112074325763841	0.566857839949891
5867	FUT3	0.603509586521637	4.0651340267618	3.00598235071584	0.112074325941266	0.566857839949891
15024	TCEA2	0.22778904185769	5.90739060543225	2.54784202390605	0.112091382119612	0.566857839949891
12597	RGS2	0.552238695105304	4.79964863126204	2.5464491168008	0.112188860736507	0.566857839949891
17025	ZCRB1	-0.149877896608297	7.6216793816804	2.54591181270375	0.11222648755811	0.566857839949891
11599	PPAT	-0.293041298826222	5.01757728838624	2.54530338925583	0.112269111694566	0.566857839949891
4015	CYP3A5	0.179409761848501	6.2622824734638	2.54521469690625	0.112275326687346	0.566857839949891
7371	INA	-0.489561112621227	4.17130796879125	2.54481076889201	0.112303636208249	0.566857839949891
8946	MFAP4	0.374603739770213	4.80379370874511	2.54466365081443	0.112313949028496	0.566857839949891
16291	UBE2L6	0.225018141419613	6.95939764621411	2.54415485136855	0.112349623428314	0.566857839949891
10711	PANK4	-0.367481998421083	4.51375900276827	2.54399794190439	0.112360627649098	0.566857839949891
6214	GLUL	0.350675320727379	6.98297931206246	2.54371932779556	0.112380170087868	0.566857839949891
15337	TLR10	0.318958235904038	5.15189230890825	2.54308977618389	0.112424341733809	0.566867961638241
17463	ZNF606	0.375427508940903	4.72407267295318	2.54276122932564	0.112447401434165	0.566867961638241
17002	ZC3H18	-0.21629941794891	5.68377203047843	2.54207930849201	0.112495280127603	0.566944899732675
16197	TUSC3	-0.221483271871261	5.59215629677885	2.53845433148699	0.112750175309202	0.567879937315541
11041	PFDN1	-0.144767375841571	7.82045284926031	2.53737013330896	0.112826536647812	0.567879937315541
94	ABL1	-0.306448442242749	4.88278082522435	2.53732581496988	0.112829659260828	0.567879937315541
13910	SLC39A3	-0.225051813790584	5.58368058758782	2.53730474777415	0.112831143661905	0.567879937315541
5959	GALK1	0.290368052579093	5.23960749107369	2.53711993466167	0.112844166579673	0.567879937315541
12812	RNPEP	-0.291177183820352	4.9932984198133	2.53576983967682	0.112939352099138	0.568117307241972
9039	MISP	-0.499078966255879	4.06898599002189	2.977198603712	0.112989373429406	0.568117307241972
13822	SLC29A1	-0.542094393946301	4.06577290083581	2.99441700300317	0.11298938736253	0.568117307241972
13485	SFXN5	-0.174703993864873	6.97047264707723	2.53222973268717	0.11318936316823	0.568578534297302
13689	SLC15A4	0.315232494618296	4.99714850140735	2.53085935455349	0.113286307541175	0.568578534297302
8817	MCTP2	0.626622910298184	4.01096406315942	3.37995814155132	0.113304838898229	0.568578534297302
3467	CNOT3	0.645486495417418	4.01021453938634	3.67082230445244	0.113304843759082	0.568578534297302
4081	DBN1	-0.153026272164947	7.02454312298315	2.53001267402095	0.113346250154424	0.568578534297302
17148	ZNF100	0.337333854128893	4.84046005496852	2.52963359083662	0.11337309959556	0.568578534297302
11606	PPEF2	0.333950932855606	4.81450595275482	2.52947897776275	0.113384052450575	0.568578534297302
739	AKAP3	0.659143434222714	3.92511177402972	4.82774283215158	0.113428762075079	0.568578534297302
1524	ATP13A5	0.667888727440291	3.92624402820608	4.59474638943446	0.113428772317339	0.568578534297302
2005	C10orf95	0.667288925590688	3.92618778119938	4.9103280248318	0.113428774560475	0.568578534297302
13038	RTL6	0.310974848656519	5.0214984760341	2.52851333703288	0.113452485433515	0.568578534297302
3377	CLK1	0.23758526708146	5.74407647307464	2.52821485966734	0.113473647191194	0.568578534297302
2221	C2orf81	0.37009682804822	4.88910111614115	2.52603606134441	0.113628254731873	0.569189142290896
16746	WDR60	0.200371797007005	7.0284430988464	2.5243711349595	0.113746555593227	0.569595341485682
8441	LRRC8E	0.486862735277609	4.28571390343849	2.52397274240902	0.113774883536894	0.569595341485682
4511	DOPEY2	0.306342381815349	5.11179239055999	2.5232841723787	0.113823863201823	0.569676472840221
13377	SEPT14	0.336357581118699	4.75155336307039	2.52202558889599	0.113913449846946	0.569955198741116
14444	SPRY2	0.348088200476337	5.1541254972118	2.52119845193489	0.11397236854361	0.569955198741116
16441	URB1	0.279516504847324	5.28406967509666	2.52112048886458	0.113977923761599	0.569955198741116
666	AGFG1	0.329867054914349	4.94982947101407	2.51838417874164	0.114173088772571	0.570700664876784
1761	BCL2L2-PABPN1	-0.191301325371292	6.28190462683466	2.51760262371497	0.114228900662596	0.570700664876784
13189	SCAND1	-0.192382833446816	6.4667311910013	2.51740584801	0.114242957454654	0.570700664876784
8599	MAGI3	0.275912655176084	5.1487693861971	2.5168477968738	0.114282832630697	0.570700664876784
13001	RSAD2	0.637350302055911	4.61187022730934	2.51673122564915	0.11429116410287	0.570700664876784
17461	ZNF600	0.49703567277006	4.24458749802028	2.54949155988933	0.114370332899474	0.570811378994565
13864	SLC35B4	0.274723740995468	5.12563313739159	2.51550262361805	0.114379014672539	0.570811378994565
13082	RXYLT1	-0.251528148124818	5.42622643877903	2.51288767647362	0.114566245041826	0.571501586387606
15137	TESMIN	-0.446825143235596	4.19128199493488	2.67524108130751	0.114619419870031	0.571501586387606
16761	WDR81	-0.447064777281069	4.19023669279914	2.75250647311584	0.114619424748716	0.571501586387606
1275	ARHGEF10L	0.308588626209554	5.45130924883163	2.51092127555841	0.114707263800923	0.571501586387606
15584	TMEM44	0.397737479403177	4.59027394540577	2.51049768999946	0.114737666121112	0.571501586387606
12648	RIBC1	0.348045397698632	5.17865020189691	2.5104548072074	0.114740744478656	0.571501586387606
9753	NDUFB10	-0.161998823607904	7.10932881152499	2.50990884945579	0.114779944287537	0.571501586387606
3153	CHCHD10	-0.334211501824263	4.75792344312302	2.509130415044	0.114835861679979	0.571501586387606
7178	IDUA	0.444772198211788	4.36298471499961	2.50911551568522	0.114836932243026	0.571501586387606
2425	CAMK2B	-0.172915139619391	6.56398207098792	2.50898782656197	0.114846107539518	0.571501586387606
1623	AURKB	-0.394401609956901	5.18066809762796	2.50807872618484	0.114911455887279	0.571554057888344
13278	SDHB	-0.187187111760345	6.54745726357433	2.50792631177143	0.114922415850867	0.571554057888344
13829	SLC2A12	0.568348129437226	4.08535650139316	2.70495275387343	0.115071139796588	0.571980467135338
10015	NOM1	0.249638467032734	5.57961065149885	2.50582042553887	0.115073966952726	0.571980467135338
763	AKR7A3	-0.531347750198863	4.02069195304346	3.15310734782937	0.115187065108283	0.57205189243683
13557	SHCBP1L	-0.508896715550856	4.01881211679803	2.93541070777074	0.115187067644761	0.57205189243683
2671	CCDC60	-0.526182764250243	4.02081496988496	2.92429124739165	0.115187068434525	0.57205189243683
8126	LCA5	0.301097807041254	5.48630962575929	2.50136738199628	0.115395164454049	0.572727888367192
12759	RNF168	0.233962159063862	5.8724422120425	2.50104752710186	0.1154182738878	0.572727888367192
7191	IFI35	0.306891108459509	5.80481665881579	2.50094265835126	0.11542585174804	0.572727888367192
9215	MRPL1	-0.199527754142838	5.97282037487326	2.50014124878499	0.115483780211764	0.572727888367192
6745	HERC2	0.161804549358829	6.53625302183061	2.49976541330001	0.115510957944199	0.572727888367192
3142	CGREF1	-0.446717948369922	4.2227507382325	2.74298243423989	0.115569891043072	0.572727888367192
10125	NR2C1	0.280950660146838	5.11742373938464	2.4985807346102	0.115596671977805	0.572727888367192
14843	SYT11	0.170103883208761	7.89321319758718	2.49825127365212	0.115620521749047	0.572727888367192
5180	EZH2	-0.352424850042807	4.73840431891422	2.49582627360409	0.115796236637688	0.572727888367192
842	AL603832.3	-0.53881439955414	3.84595423049898	10.3296972792286	0.115822648793412	0.572727888367192
2369	CACNA1I	-0.519091077122673	3.84411609822438	11.3184052612562	0.115822653296576	0.572727888367192
14700	STX11	-0.541303676055047	3.84524047479491	11.4897798819672	0.11582266570847	0.572727888367192
142	AC006030.1	-0.54087924660897	3.84406844097563	12.3854870372889	0.115822674579702	0.572727888367192
11018	PERP	-0.562589751388595	3.84629429807991	10.2036477100001	0.115822918423601	0.572727888367192
3618	CORIN	0.363967994476994	4.70142922790267	2.49545194461149	0.115823386870671	0.572727888367192
9439	MUC1	-0.454427787999324	4.25134151623501	2.65490122768035	0.115850377142967	0.572727888367192
1487	ATG13	0.204437584104132	5.89216670166545	2.49098618268625	0.116147837037359	0.573933281614418
5096	ESRP1	0.361637299222773	4.70205126695906	2.49081574811531	0.116160239599558	0.573933281614418
13162	SATB1	-0.389329369272316	4.49929397831165	2.49018721887021	0.11620599055043	0.573996171567938
10652	P4HA2	0.409488658054589	5.28571153870748	2.48963003416412	0.116246565058987	0.574033464163443
8111	LAS1L	-0.197569224463521	6.12947487526956	2.48913811139323	0.116282400255506	0.574047339176712
11322	PLCE1	0.171099608297036	6.52075579610643	2.48826232095894	0.116346229556272	0.57419936460736
10926	PDE4C	0.238603014460457	5.5747063344099	2.48672615133065	0.116458282740115	0.574589233774819
16426	UPP1	0.481174415168457	6.17687290045221	2.48445163324146	0.116624414022307	0.57524561990231
16272	UBE2C	-0.42518552065213	4.85469064834109	2.48294420976386	0.116734661842376	0.575608334135088
4458	DNAJC8	-0.1471441327332	8.56561111994143	2.48214206551986	0.116793375213864	0.575608334135088
15359	TM7SF3	0.247270484517614	5.55061077298005	2.48208851917661	0.11679729573665	0.575608334135088
10021	NOP14	-0.236991325785912	5.71897086142685	2.48034657987947	0.116924915878017	0.576018074681581
11182	PIGP	0.229843636828269	5.6870266380238	2.47968815346826	0.116973194749767	0.576018074681581
5540	FBXO6	0.275420181069779	5.09670890851911	2.47959737305754	0.116979852929811	0.576018074681581
15804	TPBG	-0.420932351796454	4.42717709733755	2.47851484829419	0.117059281920452	0.576245946853948
16143	TTLL12	-0.378649310177765	4.58027241281649	2.47681923190694	0.117183816474712	0.576695667600071
14385	SPECC1	0.180685769623721	7.91256715953585	2.47409677204079	0.117384076160216	0.577200894242978
8251	LIN7C	0.219777879723799	5.72018121573965	2.47313700919021	0.117454765549948	0.577200894242978
5421	FAM86B2	-0.594449374431672	3.9205057684436	4.92799618031162	0.117495772518841	0.577200894242978
11150	PI16	-0.622044698441536	3.92320862910162	4.55855723084698	0.117495816337802	0.577200894242978
17627	ZNF837	0.615638590256224	3.98187763656126	3.47868852064607	0.11755212652271	0.577200894242978
10600	OTOG	0.632304612485135	3.98293785027934	3.60094021983189	0.117552129542608	0.577200894242978
7262	IGIP	0.642349047925663	3.9872345995384	3.34567945145661	0.117552131842327	0.577200894242978
6082	GDPD3	0.638184971798436	3.98631793894587	3.75496684003488	0.117552132414	0.577200894242978
14434	SPPL2A	0.173395957820499	6.59973176427895	3.46771263387401	0.117636850479683	0.577370316329008
13075	RWDD2B	0.293531735409155	5.08562834463054	2.47022996144791	0.117669167623312	0.577370316329008
3459	CNNM1	0.542757322781241	4.17950229794961	3.04388530220992	0.117692927803708	0.577370316329008
14514	SRRM4	0.539552273772204	4.13591799753456	2.46954832599968	0.117719502995628	0.577370316329008
5188	F2RL1	0.567132769315716	4.13997096598789	2.75373590707053	0.117824440724868	0.577721982702299
10807	PCDH7	0.483223686014183	4.47795677592495	2.46738641701059	0.11787930786287	0.577772389034754
5089	ESD	-0.164363072589866	7.62037803726374	2.4670757664234	0.117902290503907	0.577772389034754
1220	ARF3	-0.20311215293911	5.91654095329792	2.46657214960047	0.11793955983188	0.577772389034754
4522	DPH2	-0.316309786720468	4.82076911982374	2.4661922857342	0.117967679707994	0.577772389034754
11445	PMS2	-0.255385546790434	5.18492020379457	2.46532162468107	0.118032159607087	0.577789807855238
14845	SYT13	0.526650845761121	4.15567116426822	2.90731828956528	0.11803771762133	0.577789807855238
10257	NUDT5	-0.168338860374026	7.32911532227839	2.46456268049993	0.118088397938937	0.577875150049158
6949	HNRNPF	-0.155127885660887	8.0493029267879	2.46227494485982	0.118258101523462	0.578542730278866
7763	KCTD3	0.289903894669993	5.14722912617338	2.46017632629232	0.118414015392669	0.578965786877345
4756	EFHC2	0.39136400132523	4.91148039366891	2.4582896089765	0.118554381867586	0.578965786877345
3098	CFAP36	-0.149030705518796	7.12935103112261	2.45712729115915	0.118640947328232	0.578965786877345
7279	IKBKB	0.247482169841399	5.20717355070859	2.4794320627456	0.118647565984762	0.578965786877345
11621	PPIB	-0.192559036148363	9.09499148998779	2.45693351940968	0.118655385634259	0.578965786877345
17379	ZNF506	0.175848673057678	6.19702720073328	2.45682613123144	0.118663388177293	0.578965786877345
9127	MOCS2	-0.224551456873639	5.71823112999013	2.45677425239165	0.118667254392271	0.578965786877345
11926	PRSS36	0.627834380978223	3.95541858850961	3.42091887286052	0.11869690599258	0.578965786877345
2967	CDNF	0.642686884124439	3.95416161232702	3.73317959617691	0.118696943002358	0.578965786877345
2223	C2orf88	0.662926576366226	3.95839230097091	3.61658278865954	0.118696947416061	0.578965786877345
5189	F2RL2	0.47719662214035	4.30908439811074	2.45618779756188	0.118710969073228	0.578965786877345
10613	OTULIN	-0.320114962553514	4.62563316280249	2.45561489196956	0.118791368928431	0.579164495259133
2228	C3orf14	-0.22146327147254	5.76475409627531	2.45474822498432	0.118818351748594	0.579164495259133
1138	APAF1	0.260254682586397	5.33229233598113	2.45178336328794	0.119039852206163	0.580062246481519
15743	TNRC6A	0.187164719395455	6.3827989333969	2.45073068847924	0.119118606665018	0.580062246481519
10679	PAFAH1B3	-0.192080818658038	6.73832780998967	2.4505016368365	0.119135750549143	0.580062246481519
3875	CTNND1	0.291660011039881	5.09045420412532	2.4502256202155	0.119156413286365	0.580062246481519
12328	RAP1A	0.250400622406091	5.26811175567388	2.45005234427528	0.11916938684763	0.580062246481519
6080	GDPD1	0.262698890569864	5.51602487212226	2.44879849175079	0.119263312551799	0.580356914550775
5657	FILIP1	-0.176904627364453	8.05098139405567	2.44559447846807	0.119503699280508	0.581363924123644
3939	CXCL16	-0.266407188583575	5.16070649025338	2.44474459824744	0.119567553647287	0.581511812394275
8555	LZTS3	-0.44950092507889	4.26292530289228	2.44395815552857	0.11962667562941	0.581560057748348
13199	SCCPDH	-0.223197387144801	5.64427182043907	2.44371706382235	0.119644806578322	0.581560057748348
1794	BEST2	-0.55610031569244	3.98584104061033	3.46291877451315	0.119679966524615	0.581560057748348
3342	CLEC18B	0.600500506546413	4.03499173913252	2.99795389278819	0.119711304028512	0.581560057748348
6874	HIVEP1	0.335703338094593	4.89015356821923	2.44077172509607	0.119866554013257	0.582151562408054
6072	GDF5	-0.49991513862532	4.03629007644083	2.84446192434514	0.120082791071417	0.582876057031341
6820	HIST1H2AI	-0.510777196831513	4.03181685154645	2.56562504905012	0.120082796009046	0.582876057031341
3670	CPLX1	0.460906791871531	4.52954585741704	2.43665728878688	0.120177087677708	0.583170892801204
14290	SOX21	0.296201551493106	5.35589372240143	2.43362794123999	0.120406298718617	0.584115084804395
5969	GALNT15	0.45319003164856	4.33955197546637	2.45929633699738	0.120438871472728	0.584115084804395
16702	WDCP	-0.394911900711014	4.38402204297635	2.49235025681591	0.120526732922195	0.584180025970001
6485	GRIN2A	0.171123726268073	6.71148863906008	2.43174869284056	0.120548734314632	0.584180025970001
6500	GRK6	0.479783343499332	4.27971902971443	2.4315047231687	0.120567239513719	0.584180025970001
13172	SBK1	0.38049251929341	4.69272287294668	2.4312482695808	0.120586695039717	0.584180025970001
3378	CLK2	-0.260104921214892	5.28719719092671	2.42975991006471	0.120699676723425	0.584564441573299
11266	PKIB	-0.365917955080652	4.48853956225273	2.42888507051505	0.120766141090264	0.584723416276036
4499	DOHH	-0.307083808897945	4.97144024706133	2.42662704812377	0.120937879113477	0.58516775009082
12960	RPS6KA5	0.121305859953813	7.61552707928192	2.42504937245308	0.121058033856717	0.58516775009082
6660	HAUS4	-0.356249468506216	4.56659621921268	2.4245796208495	0.121093835565897	0.58516775009082
307	AC093525.2	-0.235005074900946	5.50255632899749	2.42448637881664	0.121100943331679	0.58516775009082
11698	PPP2R2B	0.241059642842738	6.60832581258342	2.42342644745997	0.121181773793423	0.58516775009082
4529	DPM3	-0.196525334507838	7.08019072525284	2.42323794542025	0.121196155282047	0.58516775009082
17049	ZDHHC6	-0.220935207947724	5.42682520155553	2.42318645390368	0.121200084083574	0.58516775009082
14063	SMAGP	0.397590934962687	4.709324369016	2.42298210334025	0.121215677428448	0.58516775009082
15909	TRIM23	0.367966309884908	4.74078337716966	2.42273811766067	0.121234298136562	0.58516775009082
3557	COL6A2	0.229810471964537	6.20520894768114	2.42177345822137	0.121307951115649	0.58516775009082
8009	KRAS	0.171684509621661	6.54759452508053	2.4213790323922	0.121338080415961	0.58516775009082
1559	ATP5MPL	-0.149280379594652	8.93603056403165	2.42104339351336	0.121363725692207	0.58516775009082
10972	PDPN	0.287578616939456	5.24841418693532	2.42088666456149	0.121375703007864	0.58516775009082
13877	SLC35F4	-0.566812182012492	3.95575633548194	3.81546013583484	0.121396553006956	0.58516775009082
16735	WDR46	-0.562941740984046	3.95301592278385	4.0630742128644	0.121396553501987	0.58516775009082
13942	SLC4A11	-0.587585852862006	3.95262296857171	3.62516527923892	0.121396554299131	0.58516775009082
13275	SDHAF2	-0.170716815997359	5.98646515037626	2.41787677727087	0.121605976502491	0.586014716819048
12129	PUSL1	-0.409595843896065	4.5304838698715	2.41647866463626	0.121713105935894	0.58636840559249
714	AIMP1	-0.214413726865631	6.68231712823879	2.41446144947441	0.121867859430934	0.586951269777914
6507	GRM6	0.392634552395512	4.51917159428744	2.41385145899293	0.121914698963446	0.58701420980128
4213	DEF8	-0.194238386428644	6.34781359153807	2.4129731874774	0.12198217439151	0.58717644842792
